event_id,physical_event_group,evaluation_group,evaluation_group_type,event_class,source_catalogs,source_event_ids,reference_time,time_precision,time_semantics,type_code_t2,grade,family_id,reported_stations,positive_visibility_channels,waveform_qa_scope,usable_stations,questionable_stations,rejected_stations,usable_window_count,questionable_window_count,rejected_window_count,candidate_status,nonshallow_qa_status,nonshallow_qa_batches,nonshallow_usable_stations,nonshallow_questionable_stations,nonshallow_rejected_stations,label_provenance,license_release_note
levent-00652,event:levent-00652,event:levent-00652,physical_event,natural_impact,PDS-levent,levent-00652,1970-11-30T01:44:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00653,event:levent-00653,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00653,1970-11-30T02:34:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00654,event:levent-00654,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00654,1970-11-30T22:41:00,minute,catalog_start_not_phase_pick,A,B,A6,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00662,event:levent-00662,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00662,1970-12-03T16:38:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00665,event:levent-00665,event:levent-00665,physical_event,natural_impact,PDS-levent,levent-00665,1970-12-11T07:22:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00668,event:levent-00668,event:levent-00668,physical_event,natural_impact,PDS-levent,levent-00668,1970-12-13T22:51:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00683,event:levent-00683,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00683,1970-12-27T20:34:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00685,event:levent-00685,event:levent-00685,physical_event,natural_impact,PDS-levent,levent-00685,1970-12-28T07:43:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00689,event:levent-00689,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00689,1970-12-28T20:28:00,minute,catalog_start_not_phase_pick,A,A,A6,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00695,event:levent-00695,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00695,1970-12-31T15:41:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00696,event:levent-00696,event:levent-00696,physical_event,natural_impact,PDS-levent,levent-00696,1971-01-03T10:53:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00701,event:levent-00701,event:levent-00701,physical_event,natural_impact,PDS-levent,levent-00701,1971-01-04T23:52:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00702,event:levent-00702,event:levent-00702,physical_event,natural_impact,PDS-levent,levent-00702,1971-01-05T00:47:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00721,event:levent-00721,event:levent-00721,physical_event,natural_impact,PDS-levent,levent-00721,1971-01-15T12:40:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00723,event:levent-00723,event:levent-00723,physical_event,natural_impact,PDS-levent,levent-00723,1971-01-17T17:51:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00747,event:levent-00747,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00747,1971-01-28T14:59:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00748,event:levent-00748,event:levent-00748,physical_event,natural_impact,PDS-levent,levent-00748,1971-01-29T18:21:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00752,event:levent-00752,event:levent-00752,physical_event,natural_impact,PDS-levent,levent-00752,1971-02-03T02:08:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00756,event:levent-00756,event:levent-00756,physical_event,artificial_impact_lm,PDS-levent,levent-00756,1971-02-07T00:47:00,minute,catalog_start_not_phase_pick,L,A,,S14;S15,S14.MH1;S14.MH2;S14.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00766,event:levent-00766,event:levent-00766,physical_event,natural_impact,PDS-levent,levent-00766,1971-02-09T03:42:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00767,event:levent-00767,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00767,1971-02-10T01:49:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00781,event:levent-00781,event:levent-00781,physical_event,natural_impact,PDS-levent,levent-00781,1971-02-15T19:36:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00801,event:levent-00801,event:levent-00801,physical_event,natural_impact,PDS-levent,levent-00801,1971-02-20T05:59:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,S14,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00804,event:levent-00804,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00804,1971-02-20T15:07:00,minute,catalog_start_not_phase_pick,A,B,A1,S14;S15,S14.MH2;S14.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00810,event:levent-00810,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00810,1971-02-21T11:24:00,minute,catalog_start_not_phase_pick,A,B,A6,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00820,event:levent-00820,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00820,1971-02-22T15:50:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00831,event:levent-00831,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00831,1971-02-25T12:17:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00836,event:levent-00836,deep-family:A3,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00836,1971-02-27T07:09:00,minute,catalog_start_not_phase_pick,A,B,A3,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00881,event:levent-00881,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00881,1971-03-10T17:39:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S14,S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00885,event:levent-00885,deep-family:A18,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00885,1971-03-11T21:24:00,minute,catalog_start_not_phase_pick,A,B,A18,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00899,event:levent-00899,event:levent-00899,physical_event,natural_impact,PDS-levent,levent-00899,1971-03-14T23:14:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH2;S14.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00901,event:levent-00901,event:levent-00901,physical_event,natural_impact,PDS-levent,levent-00901,1971-03-15T07:50:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00924,event:levent-00924,event:levent-00924,physical_event,natural_impact,PDS-levent,levent-00924,1971-03-19T18:20:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,S12,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00941,event:levent-00941,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00941,1971-03-21T16:28:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00971,event:levent-00971,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00971,1971-03-23T21:14:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00986,event:levent-00986,event:levent-00986,physical_event,natural_impact,PDS-levent,levent-00986,1971-03-25T15:18:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00988,event:levent-00988,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-00988,1971-03-26T00:27:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00991,event:levent-00991,event:levent-00991,physical_event,natural_impact,PDS-levent,levent-00991,1971-03-26T18:23:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-00997,event:levent-00997,event:levent-00997,physical_event,natural_impact,PDS-levent,levent-00997,1971-03-27T23:36:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-01013,event:levent-01013,event:levent-01013,physical_event,natural_impact,PDS-levent,levent-01013,1971-04-01T13:34:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
